run_id,seed,kp,ki,kd,target_speed_m_s,dt_s,steps,noise_sigma,overshoot_m_s,settling_time_s,steady_state_error_m_s,mean_abs_error_m_s,duration_s,sample_count,tolerance_m_s,target_ref_m_s,overshoot_ratio,ss_err_ratio,label
146,42,0.395235,0.298100,0.166146,17.599887,0.100000,300,0.000000,0.935287,-1.0,0.865182,2.233144,29.900000,300,0.500000,17.599887,1.870575,1.730364,increase_ki
147,42,1.069794,0.085352,0.092942,33.309951,0.100000,300,0.000000,0.000000,10.100000,0.010663,5.590082,29.900000,300,0.666199,33.309951,0.000000,0.016006,no_change
148,42,0.516888,0.010045,0.170191,20.455196,0.100000,300,0.000000,0.000000,6.900000,0.004288,2.117345,29.900000,300,0.500000,20.455196,0.000000,0.008576,no_change
149,42,0.333332,0.279241,0.068068,41.409599,0.100000,300,0.000000,0.808405,12.800000,0.000860,8.780953,29.900000,300,0.828192,41.409599,0.976108,0.001039,reduce_ki
150,42,0.871302,0.096694,0.002030,43.441877,0.100000,300,0.000000,0.000000,13.300000,0.029442,9.633397,29.900000,300,0.868838,43.441877,0.000000,0.033887,increase_kp
151,42,0.194174,0.252026,0.097716,37.744940,0.100000,300,0.000000,1.903729,17.300000,0.024554,7.500993,29.900000,300,0.754899,37.744940,2.521834,0.032527,reduce_kp
152,42,0.859670,0.226066,0.098164,38.787986,0.100000,300,0.000000,0.019876,11.900000,0.000659,7.616573,29.900000,300,0.775760,38.787986,0.025621,0.000849,no_change
153,42,0.202359,0.077559,0.138357,24.186181,0.100000,300,0.000000,1.727716,19.600000,0.061040,3.436887,29.900000,300,0.500000,24.186181,3.455432,0.122079,reduce_kp
154,42,0.739711,0.165641,0.106184,27.765114,0.100000,300,0.000000,0.081622,8.500000,0.001708,3.871514,29.900000,300,0.555302,27.765114,0.146986,0.003076,no_change
155,42,0.920529,0.115777,0.140571,23.127493,0.100000,300,0.000000,0.035290,7.000000,0.003876,2.673598,29.900000,300,0.500000,23.127493,0.070581,0.007751,no_change
156,42,0.376544,0.042230,0.038517,18.586642,0.100000,300,0.000000,0.142561,6.100000,0.018926,1.781168,29.900000,300,0.500000,18.586642,0.285122,0.037853,no_change
157,42,0.689450,0.266766,0.037030,21.491539,0.100000,300,0.000000,0.127673,6.500000,0.000023,2.307701,29.900000,300,0.500000,21.491539,0.255346,0.000047,no_change
158,42,0.632618,0.253605,0.195321,30.739106,0.100000,300,0.000000,0.319583,9.500000,0.000047,4.782244,29.900000,300,0.614782,30.739106,0.519832,0.000076,reduce_ki
159,42,0.411299,0.035184,0.038824,21.824495,0.100000,300,0.000000,0.077475,7.000000,0.019438,2.416605,29.900000,300,0.500000,21.824495,0.154950,0.038875,no_change
160,42,0.297386,0.004952,0.106827,23.229340,0.100000,300,0.000000,0.000000,8.700000,0.023782,2.797997,29.900000,300,0.500000,23.229340,0.000000,0.047565,no_change
161,42,1.171724,0.193676,0.139483,18.788385,0.100000,300,0.000000,0.031499,5.600000,0.001203,1.754331,29.900000,300,0.500000,18.788385,0.062998,0.002406,no_change
162,42,1.055307,0.171808,0.174544,32.221927,0.100000,300,0.000000,0.023748,9.800000,0.002161,5.220440,29.900000,300,0.644439,32.221927,0.036851,0.003353,no_change
163,42,0.616337,0.154164,0.036873,16.541302,0.100000,300,0.000000,0.125968,5.000000,0.000509,1.374943,29.900000,300,0.500000,16.541302,0.251935,0.001018,no_change
164,42,1.135170,0.167205,0.164423,27.021223,0.100000,300,0.000000,0.020646,8.100000,0.001806,3.651767,29.900000,300,0.540424,27.021223,0.038203,0.003342,no_change
165,42,0.181490,0.220306,0.010722,19.475928,0.100000,300,0.000000,1.739452,-1.0,1.577462,3.133159,29.900000,300,0.500000,19.475928,3.478904,3.154923,reduce_kp
166,42,0.719124,0.106342,0.198784,18.553547,0.100000,300,0.000000,0.124716,5.800000,0.007212,1.748952,29.900000,300,0.500000,18.553547,0.249432,0.014425,no_change
167,42,0.940888,0.212211,0.158148,21.770614,0.100000,300,0.000000,0.080203,6.600000,0.000996,2.370598,29.900000,300,0.500000,21.770614,0.160406,0.001992,no_change
168,42,0.674830,0.157680,0.088544,40.805000,0.100000,300,0.000000,0.041648,12.600000,0.002555,8.458298,29.900000,300,0.816100,40.805000,0.051032,0.003131,increase_kp
169,42,1.189034,0.106883,0.124205,33.288927,0.100000,300,0.000000,0.000000,10.000000,0.006455,5.578266,29.900000,300,0.665779,33.288927,0.000000,0.009696,no_change
170,42,0.914098,0.331657,0.041558,21.330756,0.100000,300,0.000000,0.058008,6.300000,0.000030,2.263328,29.900000,300,0.500000,21.330756,0.116016,0.000061,no_change
171,42,0.826471,0.054970,0.034763,17.251946,0.100000,300,0.000000,0.001593,5.100000,0.000473,1.472788,29.900000,300,0.500000,17.251946,0.003186,0.000945,no_change
172,42,0.102943,0.157676,0.118762,23.737779,0.100000,300,0.000000,3.460002,-1.0,2.367367,4.982742,29.900000,300,0.500000,23.737779,6.920004,4.734734,reduce_kp
173,42,0.354624,0.247435,0.140598,28.620940,0.100000,300,0.000000,0.971263,13.100000,0.000696,4.238108,29.900000,300,0.572419,28.620940,1.696770,0.001215,reduce_ki
174,42,0.856123,0.323369,0.157566,33.751740,0.100000,300,0.000000,0.140427,10.300000,0.000196,5.746997,29.900000,300,0.675035,33.751740,0.208030,0.000291,no_change
175,42,0.827301,0.326784,0.085028,31.336871,0.100000,300,0.000000,0.103557,9.500000,0.000082,4.936584,29.900000,300,0.626737,31.336871,0.165232,0.000132,no_change
176,42,0.812398,0.317944,0.165326,17.142295,0.100000,300,0.000000,0.193005,5.200000,0.000008,1.477431,29.900000,300,0.500000,17.142295,0.386010,0.000016,no_change
177,42,0.282515,0.107664,0.149792,32.076211,0.100000,300,0.000000,1.029537,15.300000,0.008137,5.359094,29.900000,300,0.641524,32.076211,1.604829,0.012684,reduce_ki
178,42,0.417472,0.043524,0.137736,35.992011,0.100000,300,0.000000,0.092166,11.600000,0.031523,6.601988,29.900000,300,0.719840,35.992011,0.128036,0.043791,no_change
179,42,1.136944,0.175165,0.098759,17.413256,0.100000,300,0.000000,0.024076,5.100000,0.001077,1.503456,29.900000,300,0.500000,17.413256,0.048152,0.002154,no_change
180,42,0.143847,0.151210,0.064464,22.511037,0.100000,300,0.000000,2.530964,-1.0,0.899196,3.785160,29.900000,300,0.500000,22.511037,5.061928,1.798392,reduce_kp
181,42,0.200460,0.336669,0.167192,32.255973,0.100000,300,0.000000,2.088532,19.600000,0.006829,5.743780,29.900000,300,0.645119,32.255973,3.237435,0.010586,reduce_kp
182,42,1.145865,0.349850,0.134456,23.085331,0.100000,300,0.000000,0.063119,6.900000,0.000156,2.657292,29.900000,300,0.500000,23.085331,0.126239,0.000312,no_change
183,42,0.144255,0.264694,0.094100,34.545285,0.100000,300,0.000000,2.331794,19.300000,0.011722,6.528753,29.900000,300,0.690906,34.545285,3.374982,0.016966,reduce_kp
184,42,1.107680,0.063521,0.117066,34.043542,0.100000,300,0.000000,0.000000,10.300000,0.021509,5.851859,29.900000,300,0.680871,34.043542,0.000000,0.031590,no_change
185,42,0.640898,0.031935,0.069592,24.999252,0.100000,300,0.000000,0.000000,7.700000,0.008766,3.134393,29.900000,300,0.500000,24.999252,0.000000,0.017531,no_change
186,42,0.837147,0.300207,0.065961,35.810210,0.100000,300,0.000000,0.055268,10.900000,0.000216,6.470612,29.900000,300,0.716204,35.810210,0.077168,0.000302,no_change
187,42,0.417040,0.330818,0.162713,31.502898,0.100000,300,0.000000,0.818144,12.500000,0.000384,5.072642,29.900000,300,0.630058,31.502898,1.298521,0.000610,reduce_ki
188,42,0.600308,0.110081,0.064655,44.105542,0.100000,300,0.000000,0.000000,13.700000,0.001094,9.922888,29.900000,300,0.882111,44.105542,0.000000,0.001240,increase_kp
189,42,0.544593,0.180109,0.197624,34.729812,0.100000,300,0.000000,0.323940,10.800000,0.000111,6.134506,29.900000,300,0.694596,34.729812,0.466372,0.000160,reduce_ki
190,42,0.696853,0.144637,0.037517,25.853381,0.100000,300,0.000000,0.061534,7.800000,0.001521,3.346623,29.900000,300,0.517068,25.853381,0.119006,0.002941,no_change
191,42,0.932087,0.218893,0.151998,21.106747,0.100000,300,0.000000,0.083254,6.400000,0.000791,2.227557,29.900000,300,0.500000,21.106747,0.166507,0.001582,no_change
192,42,0.704142,0.324685,0.087623,35.947501,0.100000,300,0.000000,0.162028,11.000000,0.000029,6.531905,29.900000,300,0.718950,35.947501,0.225368,0.000041,no_change
193,42,0.233569,0.340601,0.121774,22.178924,0.100000,300,0.000000,1.814903,-1.0,1.814903,3.822017,29.900000,300,0.500000,22.178924,3.629806,3.629806,reduce_kp
194,42,0.274216,0.192794,0.110450,17.796276,0.100000,300,0.000000,1.359721,27.400000,0.521164,2.329107,29.900000,300,0.500000,17.796276,2.719442,1.042328,no_change
195,42,1.191483,0.319525,0.092290,18.523984,0.100000,300,0.000000,0.051817,5.400000,0.000192,1.703239,29.900000,300,0.500000,18.523984,0.103634,0.000383,no_change
196,42,1.015357,0.174431,0.143321,30.266160,0.100000,300,0.000000,0.024296,9.200000,0.001673,4.596459,29.900000,300,0.605323,30.266160,0.040137,0.002765,no_change
197,42,0.400767,0.292153,0.196049,22.311927,0.100000,300,0.000000,1.051089,15.500000,0.001281,2.739175,29.900000,300,0.500000,22.311927,2.102178,0.002563,reduce_ki
198,42,0.706392,0.134255,0.184374,30.247227,0.100000,300,0.000000,0.127925,9.400000,0.006286,4.621131,29.900000,300,0.604945,30.247227,0.211466,0.010391,no_change
199,42,1.067259,0.302409,0.055249,38.700185,0.100000,300,0.000000,0.000000,11.800000,0.000233,7.575852,29.900000,300,0.774004,38.700185,0.000000,0.000301,no_change
200,42,0.556437,0.326987,0.101548,39.616484,0.100000,300,0.000000,0.297901,12.200000,0.000026,7.977962,29.900000,300,0.792330,39.616484,0.375982,0.000033,increase_kp
201,42,0.411123,0.104495,0.117388,44.967070,0.100000,300,0.000000,0.225706,14.300000,0.015722,10.377963,29.900000,300,0.899341,44.967070,0.250968,0.017481,increase_kp
202,42,0.638604,0.052008,0.107716,25.353718,0.100000,300,0.000000,0.026783,7.900000,0.007767,3.226466,29.900000,300,0.507074,25.353718,0.052819,0.015317,no_change
203,42,0.707109,0.190201,0.091069,24.653321,0.100000,300,0.000000,0.118680,7.500000,0.000665,3.049304,29.900000,300,0.500000,24.653321,0.237360,0.001330,no_change
204,42,0.307518,0.244124,0.114360,22.006873,0.100000,300,0.000000,1.152032,16.200000,0.000448,2.714779,29.900000,300,0.500000,22.006873,2.304063,0.000895,reduce_ki
205,42,0.953099,0.015277,0.148941,36.156836,0.100000,300,0.000000,0.000000,11.000000,0.071900,6.646270,29.900000,300,0.723137,36.156836,0.000000,0.099428,no_change
206,42,0.992550,0.135128,0.132738,39.622427,0.100000,300,0.000000,0.000000,12.100000,0.005661,7.961883,29.900000,300,0.792449,39.622427,0.000000,0.007144,increase_kp
207,42,1.178900,0.173365,0.007404,30.068735,0.100000,300,0.000000,0.000000,9.000000,0.002093,4.530737,29.900000,300,0.601375,30.068735,0.000000,0.003481,no_change
208,42,0.749198,0.304395,0.174838,28.209186,0.100000,300,0.000000,0.202471,8.600000,0.000018,4.006040,29.900000,300,0.564184,28.209186,0.358875,0.000033,no_change
209,42,0.678546,0.159925,0.144489,27.299359,0.100000,300,0.000000,0.153555,8.400000,0.002244,3.756990,29.900000,300,0.545987,27.299359,0.281242,0.004110,no_change
210,42,0.820259,0.054026,0.093898,44.076109,0.100000,300,0.000000,0.000000,13.600000,0.053865,9.940010,29.900000,300,0.881522,44.076109,0.000000,0.061105,increase_kp
211,42,0.472417,0.242447,0.129967,40.552959,0.100000,300,0.000000,0.427997,12.600000,0.000236,8.391283,29.900000,300,0.811059,40.552959,0.527701,0.000291,reduce_ki
212,42,1.037575,0.300770,0.076002,24.499835,0.100000,300,0.000000,0.058359,7.300000,0.000233,2.994982,29.900000,300,0.500000,24.499835,0.116718,0.000465,no_change
213,42,0.890589,0.265791,0.174477,16.076973,0.100000,300,0.000000,0.142819,4.900000,0.000149,1.299096,29.900000,300,0.500000,16.076973,0.285638,0.000299,no_change
214,42,0.175263,0.220906,0.184186,44.922778,0.100000,300,0.000000,2.395323,19.700000,0.015511,10.693738,29.900000,300,0.898456,44.922778,2.666045,0.017264,reduce_kp
215,42,0.921443,0.151890,0.019689,34.012435,0.100000,300,0.000000,0.000000,10.300000,0.002305,5.824857,29.900000,300,0.680249,34.012435,0.000000,0.003388,no_change
216,42,1.059837,0.155287,0.138800,42.102722,0.100000,300,0.000000,0.000000,12.900000,0.005065,9.014168,29.900000,300,0.842054,42.102722,0.000000,0.006015,increase_kp
217,42,0.150590,0.278650,0.058674,26.245233,0.100000,300,0.000000,2.190528,29.400000,0.856308,4.590627,29.900000,300,0.524905,26.245233,4.173193,1.631360,reduce_kp
218,42,0.260127,0.185908,0.113186,38.775584,0.100000,300,0.000000,1.295155,16.000000,0.014383,7.782991,29.900000,300,0.775512,38.775584,1.670066,0.018546,reduce_ki
219,42,0.286982,0.027639,0.174168,33.591311,0.100000,300,0.000000,0.332211,11.500000,0.134768,5.885453,29.900000,300,0.671826,33.591311,0.494489,0.200600,reduce_ki
220,42,0.364913,0.319490,0.028624,28.834497,0.100000,300,0.000000,0.649552,10.800000,0.000017,4.221642,29.900000,300,0.576690,28.834497,1.126346,0.000030,reduce_ki
221,42,0.379375,0.089364,0.001879,39.138992,0.100000,300,0.000000,0.100236,12.200000,0.005065,7.787646,29.900000,300,0.782780,39.138992,0.128052,0.006470,increase_kp
222,42,1.091330,0.237164,0.031595,28.251894,0.100000,300,0.000000,0.000658,8.400000,0.000020,3.987744,29.900000,300,0.565038,28.251894,0.001165,0.000035,no_change
223,42,0.480122,0.205650,0.127788,27.729268,0.100000,300,0.000000,0.446451,8.600000,0.000000,3.902916,29.900000,300,0.554585,27.729268,0.805018,0.000001,reduce_ki
224,42,0.375108,0.295856,0.039843,26.540797,0.100000,300,0.000000,0.607540,10.300000,0.000033,3.581119,29.900000,300,0.530816,26.540797,1.144540,0.000061,reduce_ki
225,42,0.631529,0.083022,0.114385,32.244358,0.100000,300,0.000000,0.039768,10.000000,0.006613,5.243474,29.900000,300,0.644887,32.244358,0.061666,0.010255,no_change
226,42,1.191961,0.103331,0.195589,34.746894,0.100000,300,0.000000,0.000000,10.500000,0.007746,6.090563,29.900000,300,0.694938,34.746894,0.000000,0.011147,no_change
227,42,0.401928,0.198075,0.137160,37.340065,0.100000,300,0.000000,0.625983,11.600000,0.000225,7.124763,29.900000,300,0.746801,37.340065,0.838219,0.000302,reduce_ki
228,42,0.153949,0.212242,0.099345,42.124659,0.100000,300,0.000000,2.242088,18.800000,0.043875,9.387902,29.900000,300,0.842493,42.124659,2.661253,0.052078,reduce_kp
229,42,0.414814,0.279601,0.121413,25.569629,0.100000,300,0.000000,0.676257,11.000000,0.000068,3.349126,29.900000,300,0.511393,25.569629,1.322383,0.000133,reduce_ki
230,42,0.800280,0.217312,0.135553,36.627851,0.100000,300,0.000000,0.065216,11.200000,0.001343,6.784064,29.900000,300,0.732557,36.627851,0.089025,0.001833,no_change
231,42,0.825100,0.293418,0.125650,42.102111,0.100000,300,0.000000,0.084727,13.000000,0.000802,9.016713,29.900000,300,0.842042,42.102111,0.100621,0.000952,increase_kp
232,42,0.810975,0.108127,0.088165,32.387214,0.100000,300,0.000000,0.004339,9.800000,0.000715,5.272628,29.900000,300,0.647744,32.387214,0.006699,0.001104,no_change
233,42,0.905596,0.031547,0.059022,37.424426,0.100000,300,0.000000,0.000000,11.400000,0.059399,7.119086,29.900000,300,0.748489,37.424426,0.000000,0.079359,no_change
234,42,0.293204,0.046256,0.107882,44.144687,0.100000,300,0.000000,0.249865,14.500000,0.078117,10.053775,29.900000,300,0.882894,44.144687,0.283007,0.088479,increase_kp
235,42,0.683938,0.319720,0.166095,22.709103,0.100000,300,0.000000,0.289528,7.000000,0.000000,2.597823,29.900000,300,0.500000,22.709103,0.579055,0.000001,no_change
236,42,1.007159,0.168647,0.161298,37.396781,0.100000,300,0.000000,0.006054,11.400000,0.000784,7.067698,29.900000,300,0.747936,37.396781,0.008094,0.001048,no_change
237,42,0.472587,0.040309,0.192579,19.222710,0.100000,300,0.000000,0.174892,6.500000,0.042839,1.936273,29.900000,300,0.500000,19.222710,0.349783,0.085679,no_change
238,42,1.163150,0.301049,0.144843,44.398267,0.100000,300,0.000000,0.000000,13.700000,0.000433,10.046203,29.900000,300,0.887965,44.398267,0.000000,0.000488,increase_kp
239,42,1.163997,0.281606,0.073155,38.720459,0.100000,300,0.000000,0.000000,11.800000,0.000588,7.584664,29.900000,300,0.774409,38.720459,0.000000,0.000759,no_change
240,42,0.115311,0.187800,0.090957,35.184851,0.100000,300,0.000000,2.806321,20.900000,0.091225,6.929487,29.900000,300,0.703697,35.184851,3.987968,0.129636,reduce_kp
241,42,0.839575,0.204596,0.164483,43.208757,0.100000,300,0.000000,0.036173,13.400000,0.002480,9.510352,29.900000,300,0.864175,43.208757,0.041858,0.002870,increase_kp
242,42,0.219181,0.081838,0.005005,41.527045,0.100000,300,0.000000,0.655365,13.200000,0.014105,8.882763,29.900000,300,0.830541,41.527045,0.789082,0.016982,reduce_ki
243,42,0.717548,0.320340,0.044273,16.896511,0.100000,300,0.000000,0.150842,5.000000,0.000002,1.425059,29.900000,300,0.500000,16.896511,0.301683,0.000004,no_change
244,42,1.006241,0.318286,0.060438,27.248876,0.100000,300,0.000000,0.046813,8.200000,0.000148,3.711860,29.900000,300,0.544978,27.248876,0.085899,0.000271,no_change
245,42,0.253755,0.331192,0.060873,29.778739,0.100000,300,0.000000,1.361934,15.200000,0.000552,4.675084,29.900000,300,0.595575,29.778739,2.286755,0.000926,reduce_ki
246,42,0.206911,0.310541,0.027133,28.609313,0.100000,300,0.000000,1.566605,16.500000,0.004400,4.413136,29.900000,300,0.572186,28.609313,2.737929,0.007690,reduce_kp
247,42,0.837535,0.260099,0.189195,27.573803,0.100000,300,0.000000,0.151693,8.400000,0.000409,3.823899,29.900000,300,0.551476,27.573803,0.275067,0.000741,no_change
248,42,0.916496,0.054083,0.082977,17.970649,0.100000,300,0.000000,0.002155,5.400000,0.000753,1.600437,29.900000,300,0.500000,17.970649,0.004311,0.001506,no_change
249,42,0.638282,0.142841,0.190304,15.981489,0.100000,300,0.000000,0.239587,5.000000,0.001563,1.318372,29.900000,300,0.500000,15.981489,0.479174,0.003127,no_change
250,42,0.507583,0.155184,0.190111,40.663506,0.100000,300,0.000000,0.304491,12.800000,0.002624,8.449988,29.900000,300,0.813270,40.663506,0.374404,0.003226,reduce_ki
251,42,0.209290,0.239988,0.108893,44.335276,0.100000,300,0.000000,1.726825,17.900000,0.036487,10.244394,29.900000,300,0.886706,44.335276,1.947462,0.041149,reduce_kp
252,42,0.494541,0.139349,0.037962,18.664792,0.100000,300,0.000000,0.212764,5.700000,0.000347,1.763644,29.900000,300,0.500000,18.664792,0.425529,0.000694,no_change
253,42,1.032837,0.159151,0.132554,34.251134,0.100000,300,0.000000,0.001187,10.400000,0.000165,5.905432,29.900000,300,0.685023,34.251134,0.001733,0.000240,no_change
254,42,0.756861,0.007475,0.157359,22.307067,0.100000,300,0.000000,0.000000,7.000000,0.030780,2.510951,29.900000,300,0.500000,22.307067,0.000000,0.061560,no_change
255,42,0.238516,0.197602,0.013722,37.954721,0.100000,300,0.000000,1.105491,14.800000,0.001503,7.402202,29.900000,300,0.759094,37.954721,1.456328,0.001981,reduce_ki
256,42,0.327873,0.075583,0.173939,24.856787,0.100000,300,0.000000,0.653685,13.600000,0.000188,3.257923,29.900000,300,0.500000,24.856787,1.307371,0.000375,reduce_ki
257,42,0.262310,0.315186,0.000567,40.752184,0.100000,300,0.000000,0.987251,14.700000,0.001452,8.507525,29.900000,300,0.815044,40.752184,1.211286,0.001781,reduce_ki
258,42,0.259157,0.045497,0.050131,20.234914,0.100000,300,0.000000,0.501568,10.500000,0.013955,2.200297,29.900000,300,0.500000,20.234914,1.003135,0.027909,reduce_ki
259,42,0.827163,0.009023,0.002972,38.699540,0.100000,300,0.000000,0.000000,11.800000,0.111212,7.644459,29.900000,300,0.773991,38.699540,0.000000,0.143687,no_change
260,42,0.361725,0.113320,0.034849,16.571971,0.100000,300,0.000000,0.419084,5.200000,0.000003,1.438554,29.900000,300,0.500000,16.571971,0.838169,0.000007,reduce_ki
261,42,0.915890,0.184130,0.149133,29.287379,0.100000,300,0.000000,0.061230,8.900000,0.002259,4.307552,29.900000,300,0.585748,29.287379,0.104533,0.003857,no_change
262,42,0.955819,0.179633,0.021811,30.115161,0.100000,300,0.000000,0.000786,9.000000,0.000045,4.541110,29.900000,300,0.602303,30.115161,0.001305,0.000074,no_change
263,42,1.139957,0.015178,0.156645,41.009427,0.100000,300,0.000000,0.000000,12.600000,0.086514,8.584766,29.900000,300,0.820189,41.009427,0.000000,0.105480,increase_kp
264,42,0.673596,0.160315,0.192805,16.824762,0.100000,300,0.000000,0.226186,5.300000,0.001087,1.449537,29.900000,300,0.500000,16.824762,0.452373,0.002173,no_change
265,42,0.626880,0.140566,0.137219,29.708066,0.100000,300,0.000000,0.130698,9.200000,0.003131,4.454514,29.900000,300,0.594161,29.708066,0.219970,0.005270,no_change
266,42,1.100671,0.025722,0.016158,33.248923,0.100000,300,0.000000,0.000000,10.000000,0.047230,5.589477,29.900000,300,0.664978,33.248923,0.000000,0.071025,no_change
267,42,0.172250,0.096256,0.126615,31.450693,0.100000,300,0.000000,2.327192,19.800000,0.117778,5.532675,29.900000,300,0.629014,31.450693,3.699747,0.187243,reduce_kp
268,42,0.457704,0.348120,0.106111,28.611463,0.100000,300,0.000000,0.553687,8.800000,0.000040,4.149706,29.900000,300,0.572229,28.611463,0.967597,0.000069,reduce_ki
269,42,0.765969,0.034712,0.140356,40.583782,0.100000,300,0.000000,0.000000,12.500000,0.058395,8.403921,29.900000,300,0.811676,40.583782,0.000000,0.071944,increase_kp
270,42,0.816008,0.269137,0.144168,21.450692,0.100000,300,0.000000,0.160651,6.500000,0.000125,2.307716,29.900000,300,0.500000,21.450692,0.321302,0.000250,no_change
271,42,0.596710,0.079973,0.067786,28.604967,0.100000,300,0.000000,0.035973,8.800000,0.004712,4.112059,29.900000,300,0.572099,28.604967,0.062878,0.008237,no_change
272,42,0.557589,0.033280,0.085353,34.953236,0.100000,300,0.000000,0.000000,10.900000,0.025964,6.195633,29.900000,300,0.699065,34.953236,0.000000,0.037142,no_change
273,42,0.511731,0.053424,0.184597,17.013999,0.100000,300,0.000000,0.189404,5.600000,0.028037,1.524289,29.900000,300,0.500000,17.013999,0.378808,0.056073,no_change
274,42,1.014949,0.032631,0.019313,37.163880,0.100000,300,0.000000,0.000000,11.300000,0.057404,7.013627,29.900000,300,0.743278,37.163880,0.000000,0.077232,no_change
275,42,0.992946,0.194730,0.117293,31.847592,0.100000,300,0.000000,0.025461,9.600000,0.001262,5.095868,29.900000,300,0.636952,31.847592,0.039973,0.001981,no_change
